src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,src apertium tags,tgt apertium tags,annotation
καιρὸν,καιρός,2_4,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
υἱός,υἱὸν,2_22,ADJ;NOM;SG;MASC,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀκούσω,ἀκούσετε,1_8,V;1;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σπόρο,σπόροι,0_0,N;ACC;SG,0_6,N;VOC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
αὐτοῦ,αὐτὴν,2_17,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξέρῃ,ξέρομεν,1_4,?,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βρῆτε,βροῦν,2_9,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μερικοὺς,μερικοὶ,2_15,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βλέπω,βλέπομεν,1_8,V;1;SG;IPFV;PRS,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δείχνετε,δείχνεις,1_3,V;2;PL;IMP,1_6,V;2;SG;IPFV;PRS,verb;pri;p2;pl - verb;pri;p2;pl,verb;pri;p2;sg - verb;pri;p2;sg,C
βουνοῦ,βουνὰ,2_17,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καμήλου,καμήλα,0_15,ADJ;GEN;SG;NEUT,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR
γράφει,γράφω,1_10,V;3;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS,verb;pri;p3;sg,verb;pri;p1;sg,C
ὅρκου,ὅρκος,0_15,ADJ;GEN;SG;NEUT,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀλίγες,ὀλίγα,0_9,N;NOM;PL,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δάκτυλά,δάκτυλον,0_3,?,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄρρωστος,ἄρρωστοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πλύνῃς,πλύνε,1_2,?,1_11,V;2;SG;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πικρίαν,πικρά,2_23,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR
βάλουν,βάλετε,1_5,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διακρίνῃ,διακρίνει,1_4,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακολογῆτε,κακολογεῖ,2_9,?,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κηρύττω,κηρύττουν,1_8,V;1;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πλύνε,πλύνουν,1_11,V;2;SG;IMP,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καταλήξουν,καταλήξει,1_5,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κατηγορεῖ,κατηγορίαν,2_8,?,2_23,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χαρά,χαρῆτε,2_14,N;ACC;PL,2_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρχὴ,ἀρχὴν,2_20,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ψυχὴ,ψυχή,2_20,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR
ἀδελφήν,ἀδελφοὶ,2_10,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακὰ,κακὸν,2_1,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φάγωμεν,φάγουν,1_7,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κοσμική,κοσμικά,2_0,N;VOC;SG,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γραφῶν,γραφήν,2_24,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πονηροί,πονηρός,2_6,ADJ;VOC;PL;MASC,2_22,ADJ;NOM;SG;MASC,adj;pst;m;pl;nom - adj;pst;m;pl;voc,adj;pst;m;sg;nom,C
ἐκείνους,ἐκείνων,0_7,ADJ;ACC;PL;MASC,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
στείλωμεν,στείλῃς,1_7,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακῶν,κακὰ,2_24,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γαμβρόν,γαμβρός,2_13,ADJ;NOM;SG;NEUT,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR
ὀνομάζουν,ὀνομάζῃ,1_5,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιστὸν,πιστοί,2_4,?,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κοντὸς,κοντά,2_21,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR
ἐπερίμενε,ἐπερίμεναν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μένομεν,μένεις,1_0,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR
μωρόν,μωροὺς,2_13,ADJ;NOM;SG;NEUT,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μακροθυμῆτε,μακροθυμεῖ,2_9,?,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνυπότακτα,ἀνυπότακτοι,0_0,N;ACC;SG,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἑβδομάδα,ἑβδομάδος,0_0,N;ACC;SG,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συγχωρῶ,συγχωρεῖ,2_7,?,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κύριοι,κύριος,0_13,ADJ;NOM;PL;MASC,0_2,N;NOM;SG,n;f;pl;nom - n;f;pl;voc,n;f;sg;nom,C
δώσωμεν,δώσει,1_7,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀπηλλαγμένος,ἀπηλλαγμένον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
στηρίζῃ,στηρίζων,1_4,?,1_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μαγδαληνὴ,μαγδαληνὴν,2_20,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τόσος,τόσο,0_2,N;NOM;SG,0_10,ADJ;VOC;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔκανες,ἔκαναν,0_9,N;NOM;PL,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βλέπεις,βλέπετε,1_6,V;2;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σοφοὺς,σοφίας,2_15,?,2_11,V;2;PL;IPFV;PST,,,SRC_LEXICAL_ERROR
ἀργυραμοιβοὺς,ἀργυραμοιβῶν,2_15,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνόητος,ἀνόητα,0_2,N;NOM;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐντολὴν,ἐντολή,2_12,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δικαιώνῃ,δικαιώνεται,1_4,?,1_1,ADJ;VOC;PL;FEM;SPRL;AB,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διατάξῃ,διατάξει,1_4,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀδελφὴ,ἀδελφῆς,2_20,?,2_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κοσμικοὶ,κοσμικὰ,2_19,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σκοτεινὸν,σκοτεινοῦ,2_4,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φαγητὰ,φαγητοῦ,2_1,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἁμαρτάνουν,ἁμαρτάνωμεν,1_5,?,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φέρετε,φέρεις,1_3,V;2;PL;IMP,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅτε,ὅταν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ρίχνει,ρίχνετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπιτρέψω,ἐπιτρέψῃ,1_8,V;1;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄφησαν,ἄφησε,0_5,?,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πυρετός,πυρετοὺς,2_22,ADJ;NOM;SG;MASC,2_15,?,,,TGT_LEXICAL_ERROR
ἀγαθή,ἀγαθά,2_0,N;VOC;SG,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πυρετοὺς,πυρετός,2_15,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR
χαρὰ,χαροῦν,2_1,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βεβαία,βεβαίαν,0_0,N;ACC;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δίκαιος,δίκαιοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC,adj;pst;m;sg;nom,adj;pst;m;pl;nom - adj;pst;m;pl;voc,C
κατοικίαν,κατοικῇ,2_23,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φυσικὸς,φυσικῶν,2_21,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κατακρίνῃ,κατακρίνεις,1_4,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀνομάσῃς,ὀνομάσετε,1_2,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀναχωρήσῃ,ἀναχωρήσουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅλην,ὅλος,0_4,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πόσα,πόσας,0_0,N;ACC;SG,0_11,N;GEN;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γνωστὴν,γνωστοί,2_12,?,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR
ὅτου,ὅτι,0_15,ADJ;GEN;SG;NEUT,0_6,N;VOC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γυρίσῃ,γυρίσω,1_4,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄγριοι,ἄγριον,0_13,ADJ;NOM;PL;MASC,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγαθός,ἀγαθὸν,2_22,ADJ;NOM;SG;MASC,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑποφέρετε,ὑποφέρει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἑβραϊκήν,ἑβραϊκά,2_10,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σωτηρίας,σωτηρίαν,0_11,N;GEN;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πόρνη,πόρνες,0_14,ADJ;NOM;SG;FEM,0_9,N;NOM;PL,n;f;sg;nom - n;f;sg;acc - n;f;sg;voc,n;f;pl;nom - n;f;pl;acc - n;f;pl;voc,C
πεσμένην,πεσμένος,0_4,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μαλακὰ,μαλακά,2_1,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR
τέτοιος,τέτοιοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λαοὶ,λαὸς,2_19,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παρουσιάσω,παρουσιάσωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φάγω,φάγουν,1_8,V;1;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λάβωμεν,λάβῃ,1_7,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καρπὸν,καρπός,2_4,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR
μεγάλους,μεγάλα,0_7,ADJ;ACC;PL;MASC,0_0,N;ACC;SG,adj;pst;m;pl;acc,adj;pst;nt;pl;nom - adj;pst;nt;pl;acc - adj;pst;nt;pl;voc,C
φύγῃ,φύγουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR
πάρετε,πάρωμεν,1_3,V;2;PL;IMP,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιῆτε,πιῶ,2_9,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγαπητοὺς,ἀγαπητός,2_15,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀκούεται,ἀκούω,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλπίζω,ἐλπίζομεν,1_8,V;1;SG;IPFV;PRS,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παρέδωσε,παρέδωσα,0_12,V;3;SG;PFV;PST,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔξοδον,ἔξοδα,0_1,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χωρίζεται,χωρίζῃ,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καταργῶ,καταργήσῃ,2_7,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγγέλους,ἀγγέλων,0_7,ADJ;ACC;PL;MASC,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλὸν,καλά,2_4,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR
ἐμποδίζουν,ἐμποδίζετε,1_5,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νέο,νέοι,0_10,ADJ;VOC;SG;NEUT,0_13,ADJ;NOM;PL;MASC,n;nt;sg;nom - n;nt;sg;acc - n;nt;sg;voc - adj;pst;m;sg;acc - adj;pst;nt;sg;nom - adj;pst;nt;sg;acc - adj;pst;nt;sg;voc,adj;pst;m;pl;nom - adj;pst;m;pl;voc,C
στενοὺς,στενὸς,2_15,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἕκτος,ἕκτην,0_2,N;NOM;SG,0_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πρόσκαιρα,πρόσκαιρη,0_0,N;ACC;SG,0_14,ADJ;NOM;SG;FEM,,,TGT_LEXICAL_ERROR
θεοὶ,θεόν,2_19,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅσων,ὅσοι,0_8,N;GEN;PL,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἠμπορεῖ,ἠμποροῦν,2_8,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
αὐτὴ,αὐτὸς,2_20,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξένες,ξένη,0_9,N;NOM;PL,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βάλετε,βάλει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λευκὴν,λευκὴ,2_12,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λιμένας,λιμένα,0_11,N;GEN;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀποστολήν,ἀποστολή,2_10,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βλέπε,βλέπωμεν,1_11,V;2;SG;IMP,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βοηθεῖ,βοηθὸν,2_8,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλέσουν,καλέσῃ,1_5,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐφανερώθηκα,ἐφανερώθηκε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πολλοῦ,πολλοὺς,2_17,?,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μερικοί,μερικὰ,2_6,ADJ;VOC;PL;MASC,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπάρχω,ὑπάρχομεν,1_8,V;1;SG;IPFV;PRS,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγαπῶ,ἀγαπήσῃ,2_7,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βάλει,βάλε,1_10,V;3;SG;IPFV;PRS,1_11,V;2;SG;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀνομασθῇ,ὀνομασθῆτε,2_2,?,2_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διατάξεις,διατάξῃ,1_6,V;2;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πολλοῦ,πολλοὶ,2_17,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κηρύττω,κηρύττετε,1_8,V;1;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐτίναξε,ἐτίναξαν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀδελφὴ,ἀδελφὸς,2_20,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βρίσκουν,βρίσκω,1_5,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γνωστὸν,γνωστόν,2_4,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀλίγων,ὀλίγη,0_8,N;GEN;PL,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐκθέτῃ,ἐκθέτουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νουθετῶ,νουθετῆτε,2_7,?,2_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φέρετε,φέρωμεν,1_3,V;2;PL;IMP,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγαπητόν,ἀγαπητοῦ,2_13,ADJ;NOM;SG;NEUT,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαστάζω,βαστάζωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἑρμηνεία,ἑρμηνείαν,0_0,N;ACC;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξένην,ξένα,0_4,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀλίγων,ὀλίγοι,0_8,N;GEN;PL,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀποδείξουν,ἀποδείξεις,1_5,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁδηγοῦν,ὁδηγίαν,2_3,?,2_23,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θάνατε,θάνατος,0_12,V;3;SG;PFV;PST,0_2,N;NOM;SG,n;m;sg;voc,n;m;sg;nom,C
περιτομὴν,περιτομὴ,2_12,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φλογερὰ,φλογερὴν,2_1,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καθαρὰ,καθαρός,2_1,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ζωντανῶν,ζωντανὴ,2_24,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πόσους,πόσας,0_7,ADJ;ACC;PL;MASC,0_11,N;GEN;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δείξῃ,δείξουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR
κλάδος,κλάδων,0_2,N;NOM;SG,0_8,N;GEN;PL,n;m;sg;nom,n;m;pl;gen,C
πιστοὶ,πιστός,2_19,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μετενόησε,μετενόησαν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔπεφταν,ἔπεφτε,0_5,?,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κατηγορεῖ,κατηγορήσῃ,2_8,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
εὑρῆκα,εὑρῆκες,0_0,N;ACC;SG,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φιλονεικίαν,φιλονεικῇ,2_23,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρετήν,ἀρετή,2_10,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐκεῖνα,ἐκεῖνον,0_0,N;ACC;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νεκροὺς,νεκροὶ,2_15,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καταραμένα,καταραμένος,0_0,N;ACC;SG,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεραπεύων,θεραπεύουν,1_9,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
οὐρανοῦ,οὐρανὸν,2_17,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λοιπὸν,λοιπῶν,2_4,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πτωχοὺς,πτωχός,2_15,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θυμὸς,θυμόν,2_21,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λοιπά,λοιποὶ,2_14,N;ACC;PL,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
αὐτὰ,αὐτὸν,2_1,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κρατῇ,κρατῶ,2_2,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τελευταῖά,τελευταῖοι,0_3,?,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεὸν,θεῶν,2_4,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φανοὺς,φανῆτε,2_15,?,2_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μίλησαν,μίλησα,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δείξω,δείξωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?,,,TGT_LEXICAL_ERROR
ἄλλοι,ἄλλων,0_13,ADJ;NOM;PL;MASC,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μποροῦν,μπορεῖ,2_3,?,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγροὺς,ἀγροῦ,2_15,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πολλά,πολλὴν,2_14,N;ACC;PL,2_12,?,,,TGT_LEXICAL_ERROR
καιρόν,καιρὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀργὸν,ἀργοὶ,2_4,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ζητεῖ,ζητῶ,2_8,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μεγάλων,μεγάλα,0_8,N;GEN;PL,0_0,N;ACC;SG,adj;pst;m;pl;gen - adj;pst;f;pl;gen - adj;pst;nt;pl;gen,adj;pst;nt;pl;nom - adj;pst;nt;pl;acc - adj;pst;nt;pl;voc,C
