src word,tgt word,src slot,src predicted,tgt slot,tgt predicted,annotation 1,annotation 2,Notes,KEY,
wanders,wandering,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
wandered,wanders,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
wandered,wander,1_1,V;PST,1_2,V;NFIN,,,,,
wandered,wandering,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
wander,wanders,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
wander,wandered,1_2,V;NFIN,1_1,V;PST,,,,,
wander,wandering,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
wandering,wanders,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
wandering,wandered,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
wandering,wander,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
ones,on,1_0,V;3;SG;PRS,1_2,V;NFIN,PARADIGM_ERROR,,,,
ones,one,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
ones,only,1_0,V;3;SG;PRS,1_4,?,,,,,
on,ones,1_2,V;NFIN,1_0,V;3;SG;PRS,PARADIGM_ERROR,,,,
one,ones,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
on,one,1_2,V;NFIN,1_2,V;NFIN,PARADIGM_ERROR,,,,
one,on,1_2,V;NFIN,1_2,V;NFIN,PARADIGM_ERROR,,,,
on,only,1_2,V;NFIN,1_4,?,,,,,
one,only,1_2,V;NFIN,1_4,?,,,,,
only,ones,1_4,?,1_0,V;3;SG;PRS,,,,,
only,on,1_4,?,1_2,V;NFIN,,,,,
only,one,1_4,?,1_2,V;NFIN,,,,,
,,,,,,,,,,
counts,counted,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
counts,count,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
counts,counting,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
counted,counts,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
counted,count,1_1,V;PST,1_2,V;NFIN,,,,,
counted,counting,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
count,counts,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
count,counted,1_2,V;NFIN,1_1,V;PST,,,,,
count,counting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
counting,counts,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
counting,counted,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
counting,count,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
shares,shared,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
shares,share,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
shares,sharing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
shared,shares,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
shared,share,1_1,V;PST,1_2,V;NFIN,,,,,
shared,sharing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
share,shares,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
share,shared,1_2,V;NFIN,1_1,V;PST,,,,,
share,sharing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
sharing,shares,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
sharing,shared,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
sharing,share,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
commands,commanded,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
commands,command,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
commands,commanding,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
commands,commander,1_0,V;3;SG;PRS,1_5,N;SG,PARADIGM_ERROR,,,,
commanded,commands,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
commanded,command,1_1,V;PST,1_2,V;NFIN,,,,,
commanded,commanding,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
commanded,commander,1_1,V;PST,1_5,N;SG,POS_ERROR,,,,
command,commands,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
command,commanded,1_2,V;NFIN,1_1,V;PST,,,,,
command,commanding,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
command,commander,1_2,V;NFIN,1_5,N;SG,PARADIGM_ERROR,,,,
commanding,commands,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
commanding,commanded,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
commanding,command,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
commanding,commander,1_3,V;V.PTCP;PRS,1_5,N;SG,POS_ERROR,,,,
commander,commands,1_5,N;SG,1_0,V;3;SG;PRS,PARADIGM_ERROR,,,,
commander,commanded,1_5,N;SG,1_1,V;PST,POS_ERROR,,,,
commander,command,1_5,N;SG,1_2,V;NFIN,PARADIGM_ERROR,,,,
commander,commanding,1_5,N;SG,1_3,V;V.PTCP;PRS,POS_ERROR,,,,
,,,,,,,,,,
sell,selling,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
selling,sell,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
feeds,feed,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
feeds,feeding,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
feed,feeds,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
feed,feeding,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
feeding,feeds,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
feeding,feed,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
adorned,adorn,1_1,V;PST,1_2,V;NFIN,,,,,
adorned,adorning,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
adorn,adorned,1_2,V;NFIN,1_1,V;PST,,,,,
adorn,adorning,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
adorning,adorned,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
adorning,adorn,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
decayed,decay,1_1,V;PST,1_2,V;NFIN,,,,,
decay,decayed,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
notes,note,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
note,notes,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
goes,go,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
goes,going,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
go,goes,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
go,going,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
going,goes,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
going,go,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
loses,loss,1_0,V;3;SG;PRS,1_0,V;3;SG;PRS,POS_ERROR,,,,
loss,loses,1_0,V;3;SG;PRS,1_0,V;3;SG;PRS,POS_ERROR,,,,
loses,lose,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
loss,lose,1_0,V;3;SG;PRS,1_2,V;NFIN,POS_ERROR,,,,
lose,loses,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
lose,loss,1_2,V;NFIN,1_0,V;3;SG;PRS,POS_ERROR,,,,
,,,,,,,,,,
stained,stain,1_1,V;PST,1_2,V;NFIN,,,,,
stain,stained,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
honours,honoured,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
honours,honour,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
honoured,honours,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
honoured,honour,1_1,V;PST,1_2,V;NFIN,,,,,
honour,honours,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
honour,honoured,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
feasts,feast,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
feast,feasts,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
remarked,remarking,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
remarking,remarked,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
loud,loudly,1_2,V;NFIN,1_4,?,,,,,
loud,louder,1_2,V;NFIN,1_5,N;SG,,,,,
loudly,loud,1_4,?,1_2,V;NFIN,,,,,
loudly,louder,1_4,?,1_5,N;SG,,,,,
louder,loud,1_5,N;SG,1_2,V;NFIN,,,,,
louder,loudly,1_5,N;SG,1_4,?,,,,,
,,,,,,,,,,
prepared,prepare,1_1,V;PST,1_2,V;NFIN,,,,,
prepared,preparing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
prepare,prepared,1_2,V;NFIN,1_1,V;PST,,,,,
prepare,preparing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
preparing,prepared,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
preparing,prepare,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
perishes,perished,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
perishes,perish,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
perishes,perishing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
perished,perishes,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
perished,perish,1_1,V;PST,1_2,V;NFIN,,,,,
perished,perishing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
perish,perishes,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
perish,perished,1_2,V;NFIN,1_1,V;PST,,,,,
perish,perishing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
perishing,perishes,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
perishing,perished,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
perishing,perish,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
jars,jar,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
jar,jars,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
rebels,rebel,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
rebel,rebels,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
accomplished,accomplish,1_1,V;PST,1_2,V;NFIN,,,,,
accomplished,accomplishing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
accomplish,accomplished,1_2,V;NFIN,1_1,V;PST,,,,,
accomplish,accomplishing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
accomplishing,accomplished,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
accomplishing,accomplish,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
tortured,torture,1_1,V;PST,1_2,V;NFIN,,,,,
torture,tortured,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
guilt,guilty,1_2,V;NFIN,1_6,ADJ,,,,,
guilty,guilt,1_6,ADJ,1_2,V;NFIN,,,,,
,,,,,,,,,,
pretended,pretending,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
pretending,pretended,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
corn,corner,1_2,V;NFIN,1_5,N;SG,PARADIGM_ERROR,,,,
corner,corn,1_5,N;SG,1_2,V;NFIN,PARADIGM_ERROR,,,,
,,,,,,,,,,
worshipped,worshipping,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
worshipped,worshipper,1_1,V;PST,1_5,N;SG,POS_ERROR,,,,
worshipping,worshipped,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
worshipping,worshipper,1_3,V;V.PTCP;PRS,1_5,N;SG,POS_ERROR,,,,
worshipper,worshipped,1_5,N;SG,1_1,V;PST,POS_ERROR,,,,
worshipper,worshipping,1_5,N;SG,1_3,V;V.PTCP;PRS,POS_ERROR,,,,
,,,,,,,,,,
ends,ended,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
ends,end,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
ended,ends,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
ended,end,1_1,V;PST,1_2,V;NFIN,,,,,
end,ends,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
end,ended,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
knows,know,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
knows,knowing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
know,knows,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
know,knowing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
knowing,knows,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
knowing,know,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
lays,laying,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
laying,lays,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
destroys,destroyed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
destroys,destroy,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
destroys,destroying,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
destroys,destroyer,1_0,V;3;SG;PRS,1_5,N;SG,POS_ERROR,,,,
destroyed,destroys,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
destroyed,destroy,1_1,V;PST,1_2,V;NFIN,,,,,
destroyed,destroying,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
destroyed,destroyer,1_1,V;PST,1_5,N;SG,POS_ERROR,,,,
destroy,destroys,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
destroy,destroyed,1_2,V;NFIN,1_1,V;PST,,,,,
destroy,destroying,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
destroy,destroyer,1_2,V;NFIN,1_5,N;SG,POS_ERROR,,,,
destroying,destroys,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
destroying,destroyed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
destroying,destroy,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
destroying,destroyer,1_3,V;V.PTCP;PRS,1_5,N;SG,POS_ERROR,,,,
destroyer,destroys,1_5,N;SG,1_0,V;3;SG;PRS,POS_ERROR,,,,
destroyer,destroyed,1_5,N;SG,1_1,V;PST,POS_ERROR,,,,
destroyer,destroy,1_5,N;SG,1_2,V;NFIN,POS_ERROR,,,,
destroyer,destroying,1_5,N;SG,1_3,V;V.PTCP;PRS,POS_ERROR,,,,
,,,,,,,,,,
disputes,dispute,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
disputes,disputing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
dispute,disputes,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
dispute,disputing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
disputing,disputes,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
disputing,dispute,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
students,student,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
student,students,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
,,,,,,,,,,
adds,added,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
adds,add,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
added,adds,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
added,add,1_1,V;PST,1_2,V;NFIN,,,,,
add,adds,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
add,added,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
divides,divided,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
divides,divide,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
divides,dividing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
divided,divides,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
divided,divide,1_1,V;PST,1_2,V;NFIN,,,,,
divided,dividing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
divide,divides,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
divide,divided,1_2,V;NFIN,1_1,V;PST,,,,,
divide,dividing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
dividing,divides,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
dividing,divided,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
dividing,divide,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
slandered,slander,1_1,V;PST,1_2,V;NFIN,,,,,
slandered,slanderer,1_1,V;PST,1_5,N;SG,POS_ERROR,,,,
slander,slandered,1_2,V;NFIN,1_1,V;PST,,,,,
slander,slanderer,1_2,V;NFIN,1_5,N;SG,PARADIGM_ERROR,,,,
slanderer,slandered,1_5,N;SG,1_1,V;PST,POS_ERROR,,,,
slanderer,slander,1_5,N;SG,1_2,V;NFIN,PARADIGM_ERROR,,,,
,,,,,,,,,,
tossed,toss,1_1,V;PST,1_2,V;NFIN,,,,,
tossed,tossing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
toss,tossed,1_2,V;NFIN,1_1,V;PST,,,,,
toss,tossing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
tossing,tossed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
tossing,toss,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
recent,recently,1_2,V;NFIN,1_4,?,,,,,
recently,recent,1_4,?,1_2,V;NFIN,,,,,
,,,,,,,,,,
fools,fool,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
fool,fools,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
neared,near,1_1,V;PST,1_2,V;NFIN,,,,,
neared,nearly,1_1,V;PST,1_4,?,,,,,
neared,nearer,1_1,V;PST,1_5,N;SG,,,,,
near,neared,1_2,V;NFIN,1_1,V;PST,,,,,
near,nearly,1_2,V;NFIN,1_4,?,,,,,
near,nearer,1_2,V;NFIN,1_5,N;SG,,,,,
nearly,neared,1_4,?,1_1,V;PST,,,,,
nearly,near,1_4,?,1_2,V;NFIN,,,,,
nearly,nearer,1_4,?,1_5,N;SG,,,,,
nearer,neared,1_5,N;SG,1_1,V;PST,,,,,
nearer,near,1_5,N;SG,1_2,V;NFIN,,,,,
nearer,nearly,1_5,N;SG,1_4,?,,,,,
,,,,,,,,,,
,,,,,,,,,,
opens,opened,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
opens,open,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
opens,opening,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
opens,openly,1_0,V;3;SG;PRS,1_4,?,,,,,
opened,opens,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
opened,open,1_1,V;PST,1_2,V;NFIN,,,,,
opened,opening,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
opened,openly,1_1,V;PST,1_4,?,,,,,
open,opens,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
open,opened,1_2,V;NFIN,1_1,V;PST,,,,,
open,opening,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
open,openly,1_2,V;NFIN,1_4,?,,,,,
opening,opens,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
opening,opened,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
opening,open,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
opening,openly,1_3,V;V.PTCP;PRS,1_4,?,,,,,
openly,opens,1_4,?,1_0,V;3;SG;PRS,,,,,
openly,opened,1_4,?,1_1,V;PST,,,,,
openly,open,1_4,?,1_2,V;NFIN,,,,,
openly,opening,1_4,?,1_3,V;V.PTCP;PRS,,,,,
,,,,,,,,,,
introduced,introduce,1_1,V;PST,1_2,V;NFIN,,,,,
introduce,introduced,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
breathed,breath,1_1,V;PST,1_2,V;NFIN,POS_ERROR,,,,
breathed,breathing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
breath,breathed,1_2,V;NFIN,1_1,V;PST,POS_ERROR,,,,
breath,breathing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,POS_ERROR,,,,
breathing,breathed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
breathing,breath,1_3,V;V.PTCP;PRS,1_2,V;NFIN,POS_ERROR,,,,
,,,,,,,,,,
measured,measure,1_1,V;PST,1_2,V;NFIN,,,,,
measured,measuring,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
measure,measured,1_2,V;NFIN,1_1,V;PST,,,,,
measure,measuring,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
measuring,measured,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
measuring,measure,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
overflow,overflowing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
overflowing,overflow,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
performs,performed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
performs,perform,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
performs,performing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
performed,performs,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
performed,perform,1_1,V;PST,1_2,V;NFIN,,,,,
performed,performing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
perform,performs,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
perform,performed,1_2,V;NFIN,1_1,V;PST,,,,,
perform,performing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
performing,performs,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
performing,performed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
performing,perform,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
attitudes,attitude,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
attitude,attitudes,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
concluded,conclude,1_1,V;PST,1_2,V;NFIN,,,,,
concluded,concluding,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
conclude,concluded,1_2,V;NFIN,1_1,V;PST,,,,,
conclude,concluding,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
concluding,concluded,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
concluding,conclude,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
lamps,lamp,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
lamp,lamps,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
conflicts,conflict,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
conflict,conflicts,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
disowns,disowned,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
disowns,disown,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
disowned,disowns,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
disowned,disown,1_1,V;PST,1_2,V;NFIN,,,,,
disown,disowns,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
disown,disowned,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
grounds,ground,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
ground,grounds,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
lifted,lift,1_1,V;PST,1_2,V;NFIN,,,,,
lifted,lifting,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
lift,lifted,1_2,V;NFIN,1_1,V;PST,,,,,
lift,lifting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
lifting,lifted,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
lifting,lift,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
convicted,convict,1_1,V;PST,1_2,V;NFIN,,,,,
convict,convicted,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
nights,night,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
night,nights,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
surprised,surprise,1_1,V;PST,1_2,V;NFIN,,,,,
surprised,surprising,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
surprise,surprised,1_2,V;NFIN,1_1,V;PST,,,,,
surprise,surprising,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
surprising,surprised,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
surprising,surprise,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
destined,destiny,1_1,V;PST,1_6,ADJ,POS_ERROR,,,,
destiny,destined,1_6,ADJ,1_1,V;PST,POS_ERROR,,,,
,,,,,,,,,,
renewed,renewing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
renewing,renewed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
persecuted,persecute,1_1,V;PST,1_2,V;NFIN,,,,,
persecuted,persecuting,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
persecute,persecuted,1_2,V;NFIN,1_1,V;PST,,,,,
persecute,persecuting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
persecuting,persecuted,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
persecuting,persecute,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
persuaded,persuade,1_1,V;PST,1_2,V;NFIN,,,,,
persuaded,persuading,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
persuade,persuaded,1_2,V;NFIN,1_1,V;PST,,,,,
persuade,persuading,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
persuading,persuaded,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
persuading,persuade,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
images,image,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
image,images,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
shrieks,shrieked,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
shrieks,shriek,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
shrieked,shrieks,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
shrieked,shriek,1_1,V;PST,1_2,V;NFIN,,,,,
shriek,shrieks,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
shriek,shrieked,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
exercised,exercise,1_1,V;PST,1_2,V;NFIN,,,,,
exercise,exercised,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
catches,catch,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
