src word,tgt word,src slot,tgt slot
freundlichen,freundliche,0_0,0_3
freundlichen,freundlichen,0_0,0_0
freundlichen,freundliches,0_0,0_8
freundliches,freundlich,0_8,0_12
freundliches,freundliche,0_8,0_3
freundliches,freundlichen,0_8,0_0
freundliches,freundliches,0_8,0_8
führe,führe,0_3,0_3
führe,führet,0_3,0_9
führe,führen,0_3,0_0
führe,führest,0_3,0_2
führe,führt,0_3,0_6
führe,führte,0_3,0_4
führe,führten,0_3,0_11
führe,führst,0_3,0_10
führet,führe,0_9,0_3
führet,führet,0_9,0_9
führet,führen,0_9,0_0
führet,führest,0_9,0_2
führet,führt,0_9,0_6
führet,führte,0_9,0_4
führet,führten,0_9,0_11
führet,führst,0_9,0_10
führen,führe,0_0,0_3
führen,führet,0_0,0_9
führen,führen,0_0,0_0
führen,führest,0_0,0_2
führen,führt,0_0,0_6
führen,führte,0_0,0_4
führen,führten,0_0,0_11
führen,führst,0_0,0_10
führest,führe,0_2,0_3
führest,führet,0_2,0_9
führest,führen,0_2,0_0
führest,führest,0_2,0_2
führest,führt,0_2,0_6
führest,führte,0_2,0_4
führest,führten,0_2,0_11
führest,führst,0_2,0_10
führt,führe,0_6,0_3
führt,führet,0_6,0_9
führt,führen,0_6,0_0
führt,führest,0_6,0_2
führt,führt,0_6,0_6
führt,führte,0_6,0_4
führt,führten,0_6,0_11
führt,führst,0_6,0_10
führte,führe,0_4,0_3
führte,führet,0_4,0_9
führte,führen,0_4,0_0
führte,führest,0_4,0_2
führte,führt,0_4,0_6
führte,führte,0_4,0_4
führte,führten,0_4,0_11
führte,führst,0_4,0_10
führten,führe,0_11,0_3
führten,führet,0_11,0_9
führten,führen,0_11,0_0
führten,führest,0_11,0_2
führten,führt,0_11,0_6
führten,führte,0_11,0_4
führten,führten,0_11,0_11
führten,führst,0_11,0_10
führst,führe,0_10,0_3
führst,führet,0_10,0_9
führst,führen,0_10,0_0
führst,führest,0_10,0_2
führst,führt,0_10,0_6
führst,führte,0_10,0_4
führst,führten,0_10,0_11
führst,führst,0_10,0_10
durchwandelt,durchwandelt,0_6,0_6
durchwandelt,durchwandelte,0_6,0_4
durchwandelte,durchwandelt,0_4,0_6
durchwandelte,durchwandelte,0_4,0_4
ansehnliche,ansehnliche,0_3,0_3
ansehnliche,ansehnlichen,0_3,0_0
ansehnliche,ansehnliches,0_3,0_8
ansehnlichen,ansehnliche,0_0,0_3
ansehnlichen,ansehnlichen,0_0,0_0
ansehnlichen,ansehnliches,0_0,0_8
ansehnliches,ansehnliche,0_8,0_3
ansehnliches,ansehnlichen,0_8,0_0
ansehnliches,ansehnliches,0_8,0_8
unterliege,unterliege,0_3,0_3
unterliege,unterliegen,0_3,0_0
unterliegen,unterliege,0_0,0_3
unterliegen,unterliegen,0_0,0_0
unverwelkliche,unverwelkliche,0_3,0_3
unverwelkliche,unverwelklichen,0_3,0_0
unverwelklichen,unverwelkliche,0_0,0_3
unverwelklichen,unverwelklichen,0_0,0_0
Ärgeres,Ärgeres,0_8,0_8
Ärgeres,Ärgert,0_8,0_6
Ärgert,Ärgeres,0_6,0_8
Ärgert,Ärgert,0_6,0_6
auflese,auflese,0_3,0_3
auflese,auflesen,0_3,0_0
auflesen,auflese,0_0,0_3
auflesen,auflesen,0_0,0_0
umgürtet,umgürtet,0_6,0_6
umgürtet,umgürtete,0_6,0_4
umgürtete,umgürtet,0_4,0_6
umgürtete,umgürtete,0_4,0_4
geopfert,geopfert,0_12,0_12
geopfert,geopferten,0_12,0_0
geopferten,geopfert,0_0,0_12
geopferten,geopferten,0_0,0_0
Gerücht,Gerücht,0_12,0_12
Gerücht,Gerüchts,0_12,0_1
Gerücht,Gerüchte,0_12,0_3
Gerüchts,Gerücht,0_1,0_12
Gerüchts,Gerüchts,0_1,0_1
Gerüchts,Gerüchte,0_1,0_3
Gerüchte,Gerücht,0_3,0_12
Gerüchte,Gerüchts,0_3,0_1
Gerüchte,Gerüchte,0_3,0_3
Laie,Laie,0_3,0_3
Laie,Laien,0_3,0_0
Laie,Lais,0_3,0_1
Laien,Laie,0_0,0_3
Laien,Laien,0_0,0_0
Laien,Lais,0_0,0_1
Lais,Laie,0_1,0_3
Lais,Laien,0_1,0_0
Lais,Lais,0_1,0_1
Licht,Licht,0_12,0_12
Licht,Lichte,0_12,0_3
Licht,Lichtes,0_12,0_8
Licht,Lichter,0_12,0_5
Licht,Lichts,0_12,0_1
Lichte,Licht,0_3,0_12
Lichte,Lichte,0_3,0_3
Lichte,Lichtes,0_3,0_8
Lichte,Lichter,0_3,0_5
Lichte,Lichts,0_3,0_1
Lichtes,Licht,0_8,0_12
Lichtes,Lichte,0_8,0_3
Lichtes,Lichtes,0_8,0_8
Lichtes,Lichter,0_8,0_5
Lichtes,Lichts,0_8,0_1
Lichter,Licht,0_5,0_12
Lichter,Lichte,0_5,0_3
Lichter,Lichtes,0_5,0_8
Lichter,Lichter,0_5,0_5
Lichter,Lichts,0_5,0_1
Lichts,Licht,0_1,0_12
Lichts,Lichte,0_1,0_3
Lichts,Lichtes,0_1,0_8
Lichts,Lichter,0_1,0_5
Lichts,Lichts,0_1,0_1
hungern,hungern,0_0,0_0
hungern,hungert,0_0,0_6
hungern,hungerte,0_0,0_4
hungert,hungern,0_6,0_0
hungert,hungert,0_6,0_6
hungert,hungerte,0_6,0_4
hungerte,hungern,0_4,0_0
hungerte,hungert,0_4,0_6
hungerte,hungerte,0_4,0_4
Fromme,Fromme,0_3,0_3
Fromme,Frommer,0_3,0_5
Fromme,Frommen,0_3,0_0
Frommer,Fromme,0_5,0_3
Frommer,Frommer,0_5,0_5
Frommer,Frommen,0_5,0_0
Frommen,Fromme,0_0,0_3
Frommen,Frommer,0_0,0_5
Frommen,Frommen,0_0,0_0
erstatte,erstatte,0_3,0_3
erstatte,erstattet,0_3,0_9
erstatte,erstatten,0_3,0_0
erstattet,erstatte,0_9,0_3
erstattet,erstattet,0_9,0_9
erstattet,erstatten,0_9,0_0
erstatten,erstatte,0_0,0_3
erstatten,erstattet,0_0,0_9
erstatten,erstatten,0_0,0_0
Geh,Geh,0_12,0_12
Geh,Gehe,0_12,0_3
Geh,Gehen,0_12,0_0
Geh,Gehet,0_12,0_9
Geh,Geht,0_12,0_6
Gehe,Geh,0_3,0_12
Gehe,Gehe,0_3,0_3
Gehe,Gehen,0_3,0_0
Gehe,Gehet,0_3,0_9
Gehe,Geht,0_3,0_6
Gehen,Geh,0_0,0_12
Gehen,Gehe,0_0,0_3
Gehen,Gehen,0_0,0_0
Gehen,Gehet,0_0,0_9
Gehen,Geht,0_0,0_6
Gehet,Geh,0_9,0_12
Gehet,Gehe,0_9,0_3
Gehet,Gehen,0_9,0_0
Gehet,Gehet,0_9,0_9
Gehet,Geht,0_9,0_6
Geht,Geh,0_6,0_12
Geht,Gehe,0_6,0_3
Geht,Gehen,0_6,0_0
Geht,Gehet,0_6,0_9
Geht,Geht,0_6,0_6
wuchern,wuchern,0_0,0_0
wuchern,wuchert,0_0,0_6
wuchert,wuchern,0_6,0_0
wuchert,wuchert,0_6,0_6
fahr,fahr,0_12,0_12
fahr,fahrt,0_12,0_6
fahr,fahre,0_12,0_3
fahr,fahrest,0_12,0_2
fahr,fahret,0_12,0_9
fahr,fahren,0_12,0_0
fahrt,fahr,0_6,0_12
fahrt,fahrt,0_6,0_6
fahrt,fahre,0_6,0_3
fahrt,fahrest,0_6,0_2
fahrt,fahret,0_6,0_9
fahrt,fahren,0_6,0_0
fahre,fahr,0_3,0_12
fahre,fahrt,0_3,0_6
fahre,fahre,0_3,0_3
fahre,fahrest,0_3,0_2
fahre,fahret,0_3,0_9
fahre,fahren,0_3,0_0
fahrest,fahr,0_2,0_12
fahrest,fahrt,0_2,0_6
fahrest,fahre,0_2,0_3
fahrest,fahrest,0_2,0_2
fahrest,fahret,0_2,0_9
fahrest,fahren,0_2,0_0
fahret,fahr,0_9,0_12
fahret,fahrt,0_9,0_6
fahret,fahre,0_9,0_3
fahret,fahrest,0_9,0_2
fahret,fahret,0_9,0_9
fahret,fahren,0_9,0_0
fahren,fahr,0_0,0_12
fahren,fahrt,0_0,0_6
fahren,fahre,0_0,0_3
fahren,fahrest,0_0,0_2
fahren,fahret,0_0,0_9
fahren,fahren,0_0,0_0
hell,hell,0_12,0_12
hell,helle,0_12,0_3
hell,helles,0_12,0_8
hell,heller,0_12,0_5
hell,hellem,0_12,0_7
hell,hellen,0_12,0_0
helle,hell,0_3,0_12
helle,helle,0_3,0_3
helle,helles,0_3,0_8
helle,heller,0_3,0_5
helle,hellem,0_3,0_7
helle,hellen,0_3,0_0
helles,hell,0_8,0_12
helles,helle,0_8,0_3
helles,helles,0_8,0_8
helles,heller,0_8,0_5
helles,hellem,0_8,0_7
helles,hellen,0_8,0_0
heller,hell,0_5,0_12
heller,helle,0_5,0_3
heller,helles,0_5,0_8
heller,heller,0_5,0_5
heller,hellem,0_5,0_7
heller,hellen,0_5,0_0
hellem,hell,0_7,0_12
hellem,helle,0_7,0_3
hellem,helles,0_7,0_8
hellem,heller,0_7,0_5
hellem,hellem,0_7,0_7
hellem,hellen,0_7,0_0
hellen,hell,0_0,0_12
hellen,helle,0_0,0_3
hellen,helles,0_0,0_8
hellen,heller,0_0,0_5
hellen,hellem,0_0,0_7
hellen,hellen,0_0,0_0
Gottgeweihte,Gottgeweihte,0_3,0_3
Gottgeweihte,Gottgeweihten,0_3,0_0
Gottgeweihten,Gottgeweihte,0_0,0_3
Gottgeweihten,Gottgeweihten,0_0,0_0
Gerüstete,Gerüstete,0_3,0_3
Gerüstete,Gerüsteten,0_3,0_0
Gerüsteten,Gerüstete,0_0,0_3
Gerüsteten,Gerüsteten,0_0,0_0
Sache,Sache,0_3,0_3
Sache,Sachen,0_3,0_0
Sachen,Sache,0_0,0_3
Sachen,Sachen,0_0,0_0
trockene,trockene,0_3,0_3
trockene,trockenes,0_3,0_8
trockene,trockenen,0_3,0_0
trockenes,trockene,0_8,0_3
trockenes,trockenes,0_8,0_8
trockenes,trockenen,0_8,0_0
trockenen,trockene,0_0,0_3
trockenen,trockenes,0_0,0_8
trockenen,trockenen,0_0,0_0
kam,kam,0_12,0_12
kam,kamen,0_12,0_0
kam,kamst,0_12,0_10
kam,kamt,0_12,0_6
kamen,kam,0_0,0_12
kamen,kamen,0_0,0_0
kamen,kamst,0_0,0_10
kamen,kamt,0_0,0_6
kamst,kam,0_10,0_12
kamst,kamen,0_10,0_0
kamst,kamst,0_10,0_10
kamst,kamt,0_10,0_6
kamt,kam,0_6,0_12
kamt,kamen,0_6,0_0
kamt,kamst,0_6,0_10
kamt,kamt,0_6,0_6
Joch,Joch,0_12,0_12
Joch,Joche,0_12,0_3
Joch,Joches,0_12,0_8
Joch,Jochen,0_12,0_0
Joch,Jochs,0_12,0_1
Joche,Joch,0_3,0_12
Joche,Joche,0_3,0_3
Joche,Joches,0_3,0_8
Joche,Jochen,0_3,0_0
Joche,Jochs,0_3,0_1
Joches,Joch,0_8,0_12
Joches,Joche,0_8,0_3
Joches,Joches,0_8,0_8
Joches,Jochen,0_8,0_0
Joches,Jochs,0_8,0_1
Jochen,Joch,0_0,0_12
Jochen,Joche,0_0,0_3
Jochen,Joches,0_0,0_8
Jochen,Jochen,0_0,0_0
Jochen,Jochs,0_0,0_1
Jochs,Joch,0_1,0_12
Jochs,Joche,0_1,0_3
Jochs,Joches,0_1,0_8
Jochs,Jochen,0_1,0_0
Jochs,Jochs,0_1,0_1
verscheiden,verscheiden,0_0,0_0
verscheiden,verscheidet,0_0,0_6
verscheidet,verscheiden,0_6,0_0
verscheidet,verscheidet,0_6,0_6
Unsinnigen,Unsinnigen,0_0,0_0
Unsinnigen,Unsinniger,0_0,0_5
Unsinniger,Unsinnigen,0_5,0_0
Unsinniger,Unsinniger,0_5,0_5
vergleiche,vergleiche,0_3,0_3
vergleiche,vergleichen,0_3,0_0
vergleiche,vergleicht,0_3,0_6
vergleichen,vergleiche,0_0,0_3
vergleichen,vergleichen,0_0,0_0
vergleichen,vergleicht,0_0,0_6
vergleicht,vergleiche,0_6,0_3
vergleicht,vergleichen,0_6,0_0
vergleicht,vergleicht,0_6,0_6
ruchlos,ruchlos,0_12,0_12
ruchlos,ruchlosen,0_12,0_0
ruchlosen,ruchlos,0_0,0_12
ruchlosen,ruchlosen,0_0,0_0
allmächtige,allmächtige,0_3,0_3
allmächtige,allmächtigen,0_3,0_0
allmächtige,allmächtiger,0_3,0_5
allmächtigen,allmächtige,0_0,0_3
allmächtigen,allmächtigen,0_0,0_0
allmächtigen,allmächtiger,0_0,0_5
allmächtiger,allmächtige,0_5,0_3
allmächtiger,allmächtigen,0_5,0_0
allmächtiger,allmächtiger,0_5,0_5
frage,frage,0_3,0_3
frage,fragest,0_3,0_2
frage,fragen,0_3,0_0
frage,fraget,0_3,0_9
frage,fragt,0_3,0_6
frage,fragte,0_3,0_4
frage,fragten,0_3,0_11
frage,fragst,0_3,0_10
fragest,frage,0_2,0_3
fragest,fragest,0_2,0_2
fragest,fragen,0_2,0_0
fragest,fraget,0_2,0_9
fragest,fragt,0_2,0_6
fragest,fragte,0_2,0_4
fragest,fragten,0_2,0_11
fragest,fragst,0_2,0_10
fragen,frage,0_0,0_3
fragen,fragest,0_0,0_2
fragen,fragen,0_0,0_0
fragen,fraget,0_0,0_9
fragen,fragt,0_0,0_6
fragen,fragte,0_0,0_4
fragen,fragten,0_0,0_11
fragen,fragst,0_0,0_10
fraget,frage,0_9,0_3
fraget,fragest,0_9,0_2
fraget,fragen,0_9,0_0
fraget,fraget,0_9,0_9
fraget,fragt,0_9,0_6
fraget,fragte,0_9,0_4
fraget,fragten,0_9,0_11
fraget,fragst,0_9,0_10
fragt,frage,0_6,0_3
fragt,fragest,0_6,0_2
fragt,fragen,0_6,0_0
fragt,fraget,0_6,0_9
fragt,fragt,0_6,0_6
fragt,fragte,0_6,0_4
fragt,fragten,0_6,0_11
fragt,fragst,0_6,0_10
fragte,frage,0_4,0_3
fragte,fragest,0_4,0_2
fragte,fragen,0_4,0_0
fragte,fraget,0_4,0_9
fragte,fragt,0_4,0_6
fragte,fragte,0_4,0_4
fragte,fragten,0_4,0_11
fragte,fragst,0_4,0_10
fragten,frage,0_11,0_3
fragten,fragest,0_11,0_2
fragten,fragen,0_11,0_0
fragten,fraget,0_11,0_9
fragten,fragt,0_11,0_6
fragten,fragte,0_11,0_4
fragten,fragten,0_11,0_11
fragten,fragst,0_11,0_10
fragst,frage,0_10,0_3
fragst,fragest,0_10,0_2
fragst,fragen,0_10,0_0
fragst,fraget,0_10,0_9
fragst,fragt,0_10,0_6
fragst,fragte,0_10,0_4
fragst,fragten,0_10,0_11
fragst,fragst,0_10,0_10
bring,bring,0_12,0_12
bring,bringt,0_12,0_6
bring,bringe,0_12,0_3
bring,bringet,0_12,0_9
bring,bringen,0_12,0_0
bring,bringest,0_12,0_2
bring,bringst,0_12,0_10
bringt,bring,0_6,0_12
bringt,bringt,0_6,0_6
bringt,bringe,0_6,0_3
bringt,bringet,0_6,0_9
bringt,bringen,0_6,0_0
bringt,bringest,0_6,0_2
bringt,bringst,0_6,0_10
bringe,bring,0_3,0_12
bringe,bringt,0_3,0_6
bringe,bringe,0_3,0_3
bringe,bringet,0_3,0_9
bringe,bringen,0_3,0_0
bringe,bringest,0_3,0_2
bringe,bringst,0_3,0_10
bringet,bring,0_9,0_12
bringet,bringt,0_9,0_6
bringet,bringe,0_9,0_3
bringet,bringet,0_9,0_9
bringet,bringen,0_9,0_0
bringet,bringest,0_9,0_2
bringet,bringst,0_9,0_10
bringen,bring,0_0,0_12
bringen,bringt,0_0,0_6
bringen,bringe,0_0,0_3
bringen,bringet,0_0,0_9
bringen,bringen,0_0,0_0
bringen,bringest,0_0,0_2
bringen,bringst,0_0,0_10
bringest,bring,0_2,0_12
bringest,bringt,0_2,0_6
bringest,bringe,0_2,0_3
bringest,bringet,0_2,0_9
bringest,bringen,0_2,0_0
bringest,bringest,0_2,0_2
bringest,bringst,0_2,0_10
bringst,bring,0_10,0_12
bringst,bringt,0_10,0_6
bringst,bringe,0_10,0_3
bringst,bringet,0_10,0_9
bringst,bringen,0_10,0_0
bringst,bringest,0_10,0_2
bringst,bringst,0_10,0_10
zornig,zornig,0_12,0_12
zornig,zornige,0_12,0_3
zornig,zornigem,0_12,0_7
zornig,zorniger,0_12,0_5
zornig,zornigen,0_12,0_0
zornige,zornig,0_3,0_12
zornige,zornige,0_3,0_3
zornige,zornigem,0_3,0_7
zornige,zorniger,0_3,0_5
zornige,zornigen,0_3,0_0
zornigem,zornig,0_7,0_12
zornigem,zornige,0_7,0_3
zornigem,zornigem,0_7,0_7
zornigem,zorniger,0_7,0_5
zornigem,zornigen,0_7,0_0
zorniger,zornig,0_5,0_12
zorniger,zornige,0_5,0_3
zorniger,zornigem,0_5,0_7
zorniger,zorniger,0_5,0_5
zorniger,zornigen,0_5,0_0
zornigen,zornig,0_0,0_12
zornigen,zornige,0_0,0_3
zornigen,zornigem,0_0,0_7
zornigen,zorniger,0_0,0_5
zornigen,zornigen,0_0,0_0
lehnen,lehnen,0_0,0_0
lehnen,lehnt,0_0,0_6
lehnen,lehnte,0_0,0_4
lehnen,lehnten,0_0,0_11
lehnt,lehnen,0_6,0_0
lehnt,lehnt,0_6,0_6
lehnt,lehnte,0_6,0_4
lehnt,lehnten,0_6,0_11
lehnte,lehnen,0_4,0_0
lehnte,lehnt,0_4,0_6
lehnte,lehnte,0_4,0_4
lehnte,lehnten,0_4,0_11
lehnten,lehnen,0_11,0_0
lehnten,lehnt,0_11,0_6
lehnten,lehnte,0_11,0_4
lehnten,lehnten,0_11,0_11
spotten,spotten,0_0,0_0
spotten,spottet,0_0,0_6
spotten,spottete,0_0,0_4
spotten,spotteten,0_0,0_11
spotten,spottest,0_0,0_10
spottet,spotten,0_6,0_0
spottet,spottet,0_6,0_6
spottet,spottete,0_6,0_4
spottet,spotteten,0_6,0_11
spottet,spottest,0_6,0_10
spottete,spotten,0_4,0_0
spottete,spottet,0_4,0_6
spottete,spottete,0_4,0_4
spottete,spotteten,0_4,0_11
spottete,spottest,0_4,0_10
spotteten,spotten,0_11,0_0
spotteten,spottet,0_11,0_6
spotteten,spottete,0_11,0_4
spotteten,spotteten,0_11,0_11
spotteten,spottest,0_11,0_10
spottest,spotten,0_10,0_0
spottest,spottet,0_10,0_6
spottest,spottete,0_10,0_4
spottest,spotteten,0_10,0_11
spottest,spottest,0_10,0_10
Ungrieche,Ungrieche,0_3,0_3
Ungrieche,Ungriechen,0_3,0_0
Ungriechen,Ungrieche,0_0,0_3
Ungriechen,Ungriechen,0_0,0_0
verteilte,verteilte,0_3,0_3
verteilte,verteiltest,0_3,0_2
verteiltest,verteilte,0_2,0_3
verteiltest,verteiltest,0_2,0_2
geschah,geschah,0_12,0_12
geschah,geschahen,0_12,0_0
geschahen,geschah,0_0,0_12
geschahen,geschahen,0_0,0_0
angehen,angehen,0_0,0_0
angehen,angeht,0_0,0_6
angeht,angehen,0_6,0_0
angeht,angeht,0_6,0_6
mehr,mehr,0_12,0_12
mehr,mehrt,0_12,0_6
mehr,mehrte,0_12,0_4
mehr,mehrten,0_12,0_11
mehr,mehre,0_12,0_3
mehr,mehren,0_12,0_0
mehr,mehret,0_12,0_9
mehrt,mehr,0_6,0_12
mehrt,mehrt,0_6,0_6
mehrt,mehrte,0_6,0_4
mehrt,mehrten,0_6,0_11
mehrt,mehre,0_6,0_3
mehrt,mehren,0_6,0_0
mehrt,mehret,0_6,0_9
mehrte,mehr,0_4,0_12
mehrte,mehrt,0_4,0_6
mehrte,mehrte,0_4,0_4
mehrte,mehrten,0_4,0_11
mehrte,mehre,0_4,0_3
mehrte,mehren,0_4,0_0
mehrte,mehret,0_4,0_9
mehrten,mehr,0_11,0_12
mehrten,mehrt,0_11,0_6
mehrten,mehrte,0_11,0_4
mehrten,mehrten,0_11,0_11
mehrten,mehre,0_11,0_3
mehrten,mehren,0_11,0_0
mehrten,mehret,0_11,0_9
mehre,mehr,0_3,0_12
mehre,mehrt,0_3,0_6
mehre,mehrte,0_3,0_4
mehre,mehrten,0_3,0_11
mehre,mehre,0_3,0_3
mehre,mehren,0_3,0_0
mehre,mehret,0_3,0_9
mehren,mehr,0_0,0_12
mehren,mehrt,0_0,0_6
mehren,mehrte,0_0,0_4
mehren,mehrten,0_0,0_11
mehren,mehre,0_0,0_3
mehren,mehren,0_0,0_0
mehren,mehret,0_0,0_9
mehret,mehr,0_9,0_12
mehret,mehrt,0_9,0_6
mehret,mehrte,0_9,0_4
mehret,mehrten,0_9,0_11
mehret,mehre,0_9,0_3
mehret,mehren,0_9,0_0
mehret,mehret,0_9,0_9
teure,teure,0_3,0_3
teure,teuren,0_3,0_0
teure,teurer,0_3,0_5
teuren,teure,0_0,0_3
teuren,teuren,0_0,0_0
teuren,teurer,0_0,0_5
teurer,teure,0_5,0_3
teurer,teuren,0_5,0_0
teurer,teurer,0_5,0_5
Unehre,Unehre,0_3,0_3
Unehre,Unehren,0_3,0_0
Unehren,Unehre,0_0,0_3
Unehren,Unehren,0_0,0_0
Pfeife,Pfeife,0_3,0_3
Pfeife,Pfeifen,0_3,0_0
Pfeife,Pfeifer,0_3,0_5
Pfeifen,Pfeife,0_0,0_3
Pfeifen,Pfeifen,0_0,0_0
Pfeifen,Pfeifer,0_0,0_5
Pfeifer,Pfeife,0_5,0_3
Pfeifer,Pfeifen,0_5,0_0
Pfeifer,Pfeifer,0_5,0_5
übriglasse,übriglasse,0_3,0_3
übriglasse,übriglassen,0_3,0_0
übriglassen,übriglasse,0_0,0_3
übriglassen,übriglassen,0_0,0_0
Kyrene,Kyrene,0_3,0_3
Kyrene,Kyrener,0_3,0_5
Kyrener,Kyrene,0_5,0_3
Kyrener,Kyrener,0_5,0_5
schlecht,schlecht,0_12,0_12
schlecht,schlechte,0_12,0_3
schlecht,schlechten,0_12,0_0
schlechte,schlecht,0_3,0_12
schlechte,schlechte,0_3,0_3
schlechte,schlechten,0_3,0_0
schlechten,schlecht,0_0,0_12
schlechten,schlechte,0_0,0_3
schlechten,schlechten,0_0,0_0
Rippe,Rippe,0_3,0_3
Rippe,Rippen,0_3,0_0
Rippen,Rippe,0_0,0_3
Rippen,Rippen,0_0,0_0
Empörung,Empörung,0_12,0_12
Empörung,Empörungen,0_12,0_0
Empörungen,Empörung,0_0,0_12
Empörungen,Empörungen,0_0,0_0
lechze,lechze,0_3,0_3
lechze,lechzt,0_3,0_6
lechzt,lechze,0_6,0_3
lechzt,lechzt,0_6,0_6
Die,Die,0_3,0_3
Die,Dies,0_3,0_8
Dies,Die,0_8,0_3
Dies,Dies,0_8,0_8
vordere,vordere,0_3,0_3
vordere,vordern,0_3,0_0
vordern,vordere,0_0,0_3
vordern,vordern,0_0,0_0
Edelstein,Edelstein,0_12,0_12
Edelstein,Edelsteine,0_12,0_3
Edelstein,Edelsteinen,0_12,0_0
Edelsteine,Edelstein,0_3,0_12
Edelsteine,Edelsteine,0_3,0_3
Edelsteine,Edelsteinen,0_3,0_0
Edelsteinen,Edelstein,0_0,0_12
Edelsteinen,Edelsteine,0_0,0_3
Edelsteinen,Edelsteinen,0_0,0_0
fleischlich,fleischlich,0_12,0_12
fleischlich,fleischliche,0_12,0_3
fleischlich,fleischlichen,0_12,0_0
fleischlich,fleischlicher,0_12,0_5
fleischliche,fleischlich,0_3,0_12
fleischliche,fleischliche,0_3,0_3
fleischliche,fleischlichen,0_3,0_0
fleischliche,fleischlicher,0_3,0_5
fleischlichen,fleischlich,0_0,0_12
fleischlichen,fleischliche,0_0,0_3
fleischlichen,fleischlichen,0_0,0_0
fleischlichen,fleischlicher,0_0,0_5
fleischlicher,fleischlich,0_5,0_12
fleischlicher,fleischliche,0_5,0_3
fleischlicher,fleischlichen,0_5,0_0
fleischlicher,fleischlicher,0_5,0_5
erhöre,erhöre,0_3,0_3
erhöre,erhören,0_3,0_0
erhöre,erhörest,0_3,0_2
erhöre,erhörst,0_3,0_10
erhöre,erhört,0_3,0_6
erhöre,erhörte,0_3,0_4
erhören,erhöre,0_0,0_3
erhören,erhören,0_0,0_0
erhören,erhörest,0_0,0_2
erhören,erhörst,0_0,0_10
erhören,erhört,0_0,0_6
erhören,erhörte,0_0,0_4
erhörest,erhöre,0_2,0_3
erhörest,erhören,0_2,0_0
erhörest,erhörest,0_2,0_2
erhörest,erhörst,0_2,0_10
erhörest,erhört,0_2,0_6
erhörest,erhörte,0_2,0_4
erhörst,erhöre,0_10,0_3
erhörst,erhören,0_10,0_0
erhörst,erhörest,0_10,0_2
erhörst,erhörst,0_10,0_10
erhörst,erhört,0_10,0_6
erhörst,erhörte,0_10,0_4
erhört,erhöre,0_6,0_3
erhört,erhören,0_6,0_0
erhört,erhörest,0_6,0_2
erhört,erhörst,0_6,0_10
erhört,erhört,0_6,0_6
erhört,erhörte,0_6,0_4
erhörte,erhöre,0_4,0_3
erhörte,erhören,0_4,0_0
erhörte,erhörest,0_4,0_2
erhörte,erhörst,0_4,0_10
erhörte,erhört,0_4,0_6
erhörte,erhörte,0_4,0_4
Lehne,Lehne,0_3,0_3
Lehne,Lehnen,0_3,0_0
Lehnen,Lehne,0_0,0_3
Lehnen,Lehnen,0_0,0_0
Geiz,Geiz,0_12,0_12
Geiz,Geizes,0_12,0_8
Geizes,Geiz,0_8,0_12
Geizes,Geizes,0_8,0_8
Kristall,Kristall,0_12,0_12
Kristall,Kristalle,0_12,0_3
Kristall,Kristallen,0_12,0_0
Kristalle,Kristall,0_3,0_12
Kristalle,Kristalle,0_3,0_3
Kristalle,Kristallen,0_3,0_0
Kristallen,Kristall,0_0,0_12
Kristallen,Kristalle,0_0,0_3
Kristallen,Kristallen,0_0,0_0
Aufsätze,Aufsätze,0_3,0_3
Aufsätze,Aufsätzen,0_3,0_0
Aufsätzen,Aufsätze,0_0,0_3
Aufsätzen,Aufsätzen,0_0,0_0
bekäme,bekäme,0_3,0_3
bekäme,bekämen,0_3,0_0
bekämen,bekäme,0_0,0_3
bekämen,bekämen,0_0,0_0
vorging,vorging,0_12,0_12
vorging,vorgingen,0_12,0_0
vorgingen,vorging,0_0,0_12
vorgingen,vorgingen,0_0,0_0
listig,listig,0_12,0_12
listig,listige,0_12,0_3
listig,listigen,0_12,0_0
listig,listiger,0_12,0_5
listige,listig,0_3,0_12
listige,listige,0_3,0_3
listige,listigen,0_3,0_0
listige,listiger,0_3,0_5
listigen,listig,0_0,0_12
listigen,listige,0_0,0_3
listigen,listigen,0_0,0_0
listigen,listiger,0_0,0_5
listiger,listig,0_5,0_12
listiger,listige,0_5,0_3
listiger,listigen,0_5,0_0
listiger,listiger,0_5,0_5
Pochen,Pochen,0_0,0_0
Pochen,Pochet,0_0,0_6
Pochet,Pochen,0_6,0_0
Pochet,Pochet,0_6,0_6
ansah,ansah,0_12,0_12
ansah,ansahen,0_12,0_0
ansahen,ansah,0_0,0_12
ansahen,ansahen,0_0,0_0
gebrach,gebrach,0_12,0_12
gebrach,gebracht,0_12,0_6
gebracht,gebrach,0_6,0_12
gebracht,gebracht,0_6,0_6
Stange,Stange,0_3,0_3
Stange,Stangen,0_3,0_0
Stangen,Stange,0_0,0_3
Stangen,Stangen,0_0,0_0
Fell,Fell,0_12,0_12
Fell,Felle,0_12,0_3
Fell,Fellen,0_12,0_0
Felle,Fell,0_3,0_12
Felle,Felle,0_3,0_3
Felle,Fellen,0_3,0_0
Fellen,Fell,0_0,0_12
Fellen,Felle,0_0,0_3
Fellen,Fellen,0_0,0_0
Betrüger,Betrüger,0_5,0_5
Betrüger,Betrügt,0_5,0_6
Betrügt,Betrüger,0_6,0_5
Betrügt,Betrügt,0_6,0_6
Stäbe,Stäbe,0_3,0_3
